,label,max,min,red_mean,green_mean,blue_mean,red_std,green_std,blue_std,red_q01,green_q01,blue_q01,red_q09,green_q09,blue_q09
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\11393_CRC-Prim-HE-08_024.tif_Row_301_Col_451.tif,DEBRIS,255,11,141.94044444444444,107.88857777777778,175.23497777777777,46.94714389398438,56.68409914781684,43.548250977757206,87.0,49.0,121.0,219.0,207.0,238.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\113B6_CRC-Prim-HE-08_021.tif_Row_151_Col_301.tif,DEBRIS,255,19,129.4528,97.32391111111112,178.6896888888889,40.675255308138155,44.871620001868656,38.41717405757311,82.0,51.0,130.0,191.0,167.0,236.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\11452_CRC-Prim-HE-08_021.tif_Row_1501_Col_1051.tif,DEBRIS,255,10,134.51857777777778,103.22955555555555,186.2151111111111,42.90894402205979,49.542651140453785,37.398257156196216,87.0,54.0,140.0,203.0,184.0,239.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\11478_CRC-Prim-HE-04_004.tif_Row_1_Col_901.tif,DEBRIS,255,8,152.21755555555555,115.24702222222223,149.38217777777777,47.167147731612964,59.32160447762277,52.47992829148562,91.0,42.0,81.0,214.0,198.0,218.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\11483_CRC-Prim-HE-03_010.tif_Row_451_Col_1.tif,DEBRIS,255,17,102.14848888888889,69.39515555555556,176.43244444444446,31.28077073405622,32.89744311033996,28.124251548011163,73.0,43.0,145.0,143.0,109.0,218.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\1148A_CRC-Prim-HE-08_021.tif_Row_1201_Col_451.tif,DEBRIS,255,17,148.3425777777778,119.4563111111111,192.08622222222223,46.516039484839176,54.75344009641857,39.09908707595151,91.0,58.0,140.0,219.0,207.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\1150E_CRC-Prim-HE-03_031.tif_Row_751_Col_601.tif,DEBRIS,255,23,105.95408888888889,72.63062222222223,182.01884444444445,23.610317494050715,23.986348989269754,26.33170797511813,80.0,49.0,151.0,138.0,104.0,219.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\1155A_CRC-Prim-HE-04_020.tif_Row_301_Col_151.tif,DEBRIS,255,0,75.06466666666667,72.09831111111112,171.87382222222223,64.3625656936297,62.8858035686991,43.36744338596735,24.0,27.0,119.0,215.0,215.0,239.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\1159C_CRC-Prim-HE-04_001.tif_Row_151_Col_151.tif,DEBRIS,255,23,200.9192,179.9792,203.45031111111112,29.254052790909693,41.39839087887335,30.129531801371822,161.0,121.0,162.0,231.0,225.0,236.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\115A1_CRC-Prim-HE-03_010.tif_Row_451_Col_901.tif,DEBRIS,255,13,104.31751111111112,76.44675555555555,181.92902222222222,44.79599272783321,48.03790503950707,33.015032029862226,65.0,40.0,144.0,181.0,156.0,235.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\11681_CRC-Prim-HE-09_002.tif_Row_151_Col_151.tif,DEBRIS,255,13,193.6716888888889,168.7708888888889,191.5648888888889,32.53191374349709,41.36140226089609,33.28382073568789,157.0,118.0,152.0,223.0,209.0,223.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\116B8_CRC-Prim-HE-09_002.tif_Row_301_Col_1.tif,DEBRIS,251,12,196.454,172.16066666666666,194.4536,30.5989261903092,38.672851338719255,31.27541210912423,167.0,132.0,164.0,223.0,208.0,223.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\116E8_CRC-Prim-HE-07_002.tif_Row_151_Col_601.tif,DEBRIS,255,9,163.76764444444444,142.42053333333334,208.4164888888889,58.48703759339771,70.85395461827665,35.49550712265308,86.0,56.0,158.0,237.0,237.0,246.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\1171C_CRC-Prim-HE-03_014.tif_Row_1_Col_751.tif,DEBRIS,255,27,136.03737777777778,107.75871111111111,190.3976,53.38387586998286,63.42216333344583,36.25348845767954,83.0,51.0,146.0,231.0,228.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\117DD_CRC-Prim-HE-08_021.tif_Row_1_Col_1201.tif,DEBRIS,255,14,148.6108,121.5996,189.34755555555554,56.04837782392377,67.06142186132246,43.34626582176792,81.0,49.0,135.0,233.0,232.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\117E6_CRC-Prim-HE-08_021.tif_Row_151_Col_1351.tif,DEBRIS,255,21,150.37706666666668,122.19871111111111,194.13657777777777,49.32285968387839,58.27627249675935,38.68167369496772,89.0,56.0,141.0,228.0,220.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\118D7_CRC-Prim-HE-07_002.tif_Row_451_Col_1201.tif,DEBRIS,255,27,132.3403111111111,101.14422222222223,202.2248888888889,33.48659648132682,37.08487502346703,25.749181701968226,95.0,64.0,170.0,179.0,151.0,236.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\11981_CRC-Prim-HE-10_017.tif_Row_301_Col_301.tif,DEBRIS,255,26,181.48964444444445,152.36404444444443,188.4248888888889,27.08466609000169,35.73069586781113,27.678007364229213,143.0,101.0,150.0,212.0,195.0,221.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\11A1D_CRC-Prim-HE-04_001.tif_Row_301_Col_151.tif,DEBRIS,255,33,183.1448,152.15817777777778,183.7496,28.52109413640673,38.51544570128205,30.809898298652968,145.0,100.0,142.0,217.0,200.0,222.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\11A22_CRC-Prim-HE-03_031.tif_Row_451_Col_601.tif,DEBRIS,255,7,107.79168888888888,75.69462222222222,180.24297777777778,32.957036440271814,35.20827601528373,30.168556582043394,76.0,46.0,146.0,155.0,123.0,224.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\11A32_CRC-Prim-HE-04_001.tif_Row_1_Col_601.tif,DEBRIS,255,9,167.4401777777778,129.95413333333335,165.942,30.070941661557963,38.42104091689546,32.5914026223002,131.0,82.0,125.0,204.0,181.0,207.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\11A5B_CRC-Prim-HE-06_038.tif_Row_1_Col_151.tif,DEBRIS,255,6,63.76764444444444,61.84053333333333,161.53688888888888,36.84544853251756,33.55520680483953,38.17624996554923,31.0,33.0,115.0,115.0,105.0,217.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\05_DEBRIS\11A70_CRC-Prim-HE-08_024.tif_Row_1_Col_151.tif,DEBRIS,255,13,148.7035111111111,120.87791111111112,179.47755555555557,54.95622626645583,63.1349847097729,49.28661827201535,74.0,43.0,112.0,224.0,214.0,242.0
