,label,max,min,red_mean,green_mean,blue_mean,red_std,green_std,blue_std,red_q01,green_q01,blue_q01,red_q09,green_q09,blue_q09
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\10490_CRC-Prim-HE-06_005.tif_Row_601_Col_901.tif,EMPTY,255,156,242.55413333333334,244.04448888888888,243.08084444444444,2.7584300333502223,3.0511671109207934,2.363330455621706,240.0,243.0,241.0,245.0,246.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\104A0_CRC-Prim-HE-06_005.tif_Row_3451_Col_2551.tif,EMPTY,254,131,242.03462222222223,242.34013333333334,241.60155555555556,3.6239697649515277,4.121035250732316,2.773212702148538,240.0,241.0,240.0,244.0,244.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\104A9_CRC-Prim-HE-06_005.tif_Row_3601_Col_5851.tif,EMPTY,252,211,242.26448888888888,242.6052,241.9027111111111,1.9622099403164361,1.9876506690618017,1.993300274221192,241.0,241.0,240.0,244.0,244.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\104B2_CRC-Prim-HE-06_005.tif_Row_4201_Col_4951.tif,EMPTY,249,196,242.03373333333334,242.4444,241.52004444444444,1.512016995788907,1.5484679797927863,1.6608426235638574,241.0,241.0,240.0,243.0,244.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\104B6_CRC-Prim-HE-06_005.tif_Row_3451_Col_6451.tif,EMPTY,252,197,242.3698222222222,242.82288888888888,241.69773333333333,2.17721237966622,2.095489465200485,2.2066091070035854,240.0,241.0,240.0,245.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\104D9_CRC-Prim-HE-06_005.tif_Row_6451_Col_1351.tif,EMPTY,251,158,241.71622222222223,241.41506666666666,240.96911111111112,3.1353828679117783,4.089089506914103,3.351374724379581,239.0,240.0,238.0,245.0,244.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\104E8_CRC-Prim-HE-06_005.tif_Row_3601_Col_751.tif,EMPTY,250,216,242.84324444444445,243.01524444444445,242.29053333333334,2.112924494160864,1.2569057448185228,1.4610465594526376,240.0,242.0,241.0,245.0,244.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\104FA_CRC-Prim-HE-06_005.tif_Row_2701_Col_2551.tif,EMPTY,250,216,243.43422222222222,243.69964444444443,242.69537777777776,2.1420203224359518,1.35305739642664,1.4405572885962203,241.0,242.0,241.0,246.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\1051D_CRC-Prim-HE-06_005.tif_Row_2551_Col_5701.tif,EMPTY,255,147,243.08804444444445,243.32435555555554,242.5199111111111,3.6324866533704134,3.7775762550169345,3.0177112727083695,241.0,242.0,241.0,246.0,245.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\10552_CRC-Prim-HE-06_005.tif_Row_6151_Col_6151.tif,EMPTY,255,173,242.5584,242.76044444444443,241.91013333333333,2.8605536558117413,2.3113324253005487,2.3432578423116452,240.0,241.0,240.0,245.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\1056A_CRC-Prim-HE-06_005.tif_Row_4801_Col_6151.tif,EMPTY,252,183,241.75591111111112,242.00248888888888,241.44826666666665,2.0977179539490045,2.1857097562954757,2.2646145848193973,240.0,240.0,239.0,243.0,244.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\1058B_CRC-Prim-HE-06_005.tif_Row_1501_Col_4951.tif,EMPTY,255,158,243.59955555555555,242.89373333333333,242.4786222222222,3.665999912442365,3.857431018465661,2.7751493836777796,241.0,241.0,241.0,247.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\1059B_CRC-Prim-HE-06_005.tif_Row_3001_Col_5401.tif,EMPTY,255,157,243.18053333333333,242.83128888888888,242.4096888888889,3.0188347538592035,3.0256207636506716,2.493827828167762,241.0,241.0,241.0,246.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\105C0_CRC-Prim-HE-06_005.tif_Row_2101_Col_1501.tif,EMPTY,255,121,242.49342222222222,242.66666666666666,242.09804444444444,6.316039639903585,8.185971740319788,5.606851816030091,240.0,242.0,241.0,246.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\10613_CRC-Prim-HE-06_005.tif_Row_901_Col_8101.tif,EMPTY,255,132,242.65542222222223,243.37302222222223,242.72355555555555,3.66376544912126,3.76300249203388,3.272637506188539,240.0,242.0,241.0,246.0,245.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\1063_CRC-Prim-HE-06_005.tif_Row_4051_Col_5251.tif,EMPTY,251,204,242.02915555555555,242.39733333333334,241.48924444444444,1.8347131044941325,1.6571708153086977,1.8188689667000615,240.0,241.0,240.0,244.0,244.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\1066E_CRC-Prim-HE-06_005.tif_Row_301_Col_3001.tif,EMPTY,251,154,242.38297777777777,243.7908,242.80937777777777,2.8349632996952274,3.4840735774851765,2.404434988274563,240.0,243.0,241.0,245.0,245.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\10686_CRC-Prim-HE-06_005.tif_Row_3451_Col_6901.tif,EMPTY,255,133,242.15155555555555,242.4035111111111,242.05586666666667,4.549643187746006,5.183981835625246,4.2983137551572534,239.0,240.0,240.0,246.0,245.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\10695_CRC-Prim-HE-06_005.tif_Row_3751_Col_4201.tif,EMPTY,255,168,241.82791111111112,241.8456888888889,241.132,2.7146980337270303,3.0945991075649664,2.489086936564834,240.0,240.0,239.0,244.0,244.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\106A2_CRC-Prim-HE-06_005.tif_Row_1201_Col_4201.tif,EMPTY,252,145,243.06831111111111,243.7219111111111,242.2756,3.3015686899294763,3.637013413485885,2.6824864452383914,241.0,243.0,241.0,246.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\106B9_CRC-Prim-HE-06_005.tif_Row_4201_Col_3751.tif,EMPTY,252,177,241.28017777777777,240.95937777777777,241.0848,3.218859420415493,3.818067406942025,2.729673986232053,239.0,238.0,238.0,244.0,244.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\106FA_CRC-Prim-HE-06_005.tif_Row_5851_Col_4201.tif,EMPTY,255,161,240.9341777777778,240.60133333333334,240.5664888888889,2.5430647939388047,3.0693753255163383,2.8236739867078393,239.0,239.0,238.0,243.0,243.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\106FE_CRC-Prim-HE-06_005.tif_Row_5851_Col_7351.tif,EMPTY,255,162,242.16426666666666,242.10177777777778,242.20302222222222,3.3361246339628186,3.3878667748232307,3.2578561081991286,239.0,240.0,240.0,245.0,244.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\10700_CRC-Prim-HE-06_005.tif_Row_3001_Col_5551.tif,EMPTY,255,164,242.83106666666666,242.9796,242.1451111111111,2.309948382299851,1.898299079585514,1.8584008923111257,241.0,242.0,241.0,245.0,244.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\1070E_CRC-Prim-HE-06_005.tif_Row_4201_Col_1201.tif,EMPTY,252,195,242.4256,242.5710222222222,241.59466666666665,1.7930291489234462,1.7850428751638419,1.6386357469282427,241.0,241.0,240.0,244.0,244.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\10723_CRC-Prim-HE-06_005.tif_Row_3451_Col_1051.tif,EMPTY,253,207,243.0985777777778,243.21848888888888,242.036,1.9914858159328017,1.4807191739485812,1.5419877503478037,241.0,242.0,241.0,245.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\1072E_CRC-Prim-HE-06_005.tif_Row_1201_Col_3751.tif,EMPTY,249,210,243.06333333333333,243.82804444444446,242.6549777777778,2.035908205745483,1.4335922859967625,1.1302033738105481,241.0,243.0,242.0,246.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\1074_CRC-Prim-HE-06_005.tif_Row_3151_Col_301.tif,EMPTY,253,215,242.46582222222222,243.90253333333334,242.11773333333332,2.057730327746693,1.5075993514341512,1.3910367740165954,240.0,243.0,241.0,245.0,245.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\10769_CRC-Prim-HE-06_005.tif_Row_4501_Col_3451.tif,EMPTY,251,156,240.93795555555556,240.17146666666667,240.03395555555556,4.623665625913041,5.974443652759108,4.668685553559344,237.0,234.0,235.0,244.0,244.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\1077_CRC-Prim-HE-06_005.tif_Row_301_Col_4201.tif,EMPTY,249,227,242.84742222222224,243.8212,242.5244888888889,1.9567683163701988,1.1197953701953158,1.181439924126988,241.0,243.0,241.0,245.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\107BF_CRC-Prim-HE-06_005.tif_Row_1951_Col_7951.tif,EMPTY,252,202,243.0137777777778,243.6648,242.80844444444443,2.2109799626094877,1.6584855420934768,1.712599006780307,241.0,242.0,241.0,245.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\107CA_CRC-Prim-HE-06_005.tif_Row_2701_Col_6301.tif,EMPTY,255,174,243.07062222222223,242.96493333333333,241.80466666666666,2.589644173660399,2.2534648127322097,2.209680821596944,240.0,241.0,240.0,246.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\1082F_CRC-Prim-HE-06_005.tif_Row_901_Col_3451.tif,EMPTY,255,219,243.11826666666667,244.09426666666667,242.66102222222221,2.047939803802812,1.43224858798228,1.3338268501470916,241.0,243.0,241.0,246.0,246.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\10895_CRC-Prim-HE-06_005.tif_Row_2401_Col_4501.tif,EMPTY,254,155,242.8764888888889,243.26777777777778,242.22493333333333,3.143725762864781,3.040538248321493,2.4451549589614494,240.0,242.0,241.0,246.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\108B1_CRC-Prim-HE-10_026.tif_Row_3301_Col_451.tif,EMPTY,252,204,238.13422222222223,238.6391111111111,240.65173333333334,2.342768057840834,2.293697473243989,2.3591428047773246,236.0,236.0,238.0,241.0,241.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\108CF_CRC-Prim-HE-06_005.tif_Row_4201_Col_3601.tif,EMPTY,252,167,239.2043111111111,236.53702222222222,237.56564444444444,6.995877458498208,9.011400582937606,7.24478062900943,231.0,225.0,228.0,245.0,243.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\108D1_CRC-Prim-HE-06_005.tif_Row_451_Col_151.tif,EMPTY,252,158,241.88755555555556,242.3022222222222,242.32586666666666,2.795834326323081,2.6941986142151775,2.147481683791827,239.0,241.0,241.0,245.0,244.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\108F1_CRC-Prim-HE-06_005.tif_Row_4801_Col_2401.tif,EMPTY,252,205,241.236,240.65217777777778,239.91057777777777,2.187813114098816,1.9725217169783402,1.9809098076824725,239.0,239.0,238.0,244.0,242.0,242.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\1091D_CRC-Prim-HE-06_005.tif_Row_751_Col_1501.tif,EMPTY,253,173,242.92937777777777,244.1604,242.72217777777777,2.41777474632158,1.9892390102754196,1.6857353593399536,240.0,243.0,241.0,246.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\1091_CRC-Prim-HE-06_005.tif_Row_5851_Col_2401.tif,EMPTY,255,80,240.07822222222222,238.74253333333334,239.17742222222222,7.147202495114279,7.813121429435599,6.7186034610009004,237.0,236.0,237.0,244.0,242.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\10939_CRC-Prim-HE-06_005.tif_Row_3451_Col_7201.tif,EMPTY,255,70,242.7032888888889,242.9548,242.33044444444445,4.738997346472544,4.353690805129106,4.279928065623713,240.0,241.0,240.0,246.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\10995_CRC-Prim-HE-06_005.tif_Row_4651_Col_2251.tif,EMPTY,255,125,240.93893333333332,240.4521777777778,239.7918222222222,5.5901504428176265,7.204102359963644,5.336727650240476,239.0,239.0,238.0,244.0,243.0,242.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\10997_CRC-Prim-HE-06_005.tif_Row_5251_Col_4501.tif,EMPTY,253,206,241.19404444444444,241.42373333333333,240.8928,1.8022060796650003,1.849542002166376,1.896118064772233,239.0,240.0,239.0,243.0,243.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\109BB_CRC-Prim-HE-06_005.tif_Row_5551_Col_6301.tif,EMPTY,251,161,241.26017777777778,241.1504,240.6640888888889,2.8866198555782536,2.733618248565213,2.918654056788881,239.0,239.0,238.0,244.0,243.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\109D1_CRC-Prim-HE-06_005.tif_Row_6301_Col_1.tif,EMPTY,248,215,241.84924444444445,241.94995555555556,241.24382222222224,1.5356017590735007,1.6457575082018203,1.6875279920495674,241.0,240.0,239.0,243.0,244.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\109D2_CRC-Prim-HE-06_005.tif_Row_5851_Col_2551.tif,EMPTY,250,202,240.97951111111112,240.3372,241.0508888888889,2.0582360799936104,2.0971797316077687,2.3004031745396403,239.0,238.0,239.0,243.0,242.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\10A47_CRC-Prim-HE-06_005.tif_Row_1051_Col_1801.tif,EMPTY,252,113,243.04946666666666,243.6917777777778,242.5418222222222,3.9148375507661974,4.763898864907055,3.4160903272528045,241.0,243.0,242.0,246.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\10A7_CRC-Prim-HE-06_005.tif_Row_2251_Col_6451.tif,EMPTY,255,162,242.5882222222222,242.77444444444444,241.84742222222224,2.7773358848513974,2.5869785512623555,2.4902048152164706,240.0,241.0,240.0,245.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\10AA1_CRC-Prim-HE-06_005.tif_Row_2551_Col_1201.tif,EMPTY,253,176,242.98844444444444,243.50124444444444,242.4319111111111,2.989291967863993,2.966007156321937,2.2003099561675445,241.0,243.0,241.0,246.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\10AA3_CRC-Prim-HE-06_005.tif_Row_1201_Col_4051.tif,EMPTY,251,144,242.84933333333333,243.58062222222222,242.596,3.007111866522176,3.272679848475409,2.2987691392472858,241.0,243.0,242.0,246.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\08_EMPTY\10AA8_CRC-Prim-HE-06_005.tif_Row_6001_Col_7201.tif,EMPTY,255,188,242.44844444444445,242.58702222222223,242.72915555555556,2.787617027383376,2.189394746285037,2.371342554152739,240.0,241.0,240.0,245.0,245.0,245.0
