,label,max,min,red_mean,green_mean,blue_mean,red_std,green_std,blue_std,red_q01,green_q01,blue_q01,red_q09,green_q09,blue_q09
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\102FF_CRC-Prim-HE-03_003.tif_Row_751_Col_901.tif,STROMA,255,12,150.2624,114.43395555555556,185.12933333333334,33.45755041202705,40.66331180585593,30.727067792275772,111.0,70.0,149.0,194.0,166.0,221.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\10310_CRC-Prim-HE-04.tif_Row_1951_Col_151.tif,STROMA,246,18,118.1695111111111,74.15893333333334,159.2918222222222,14.45860218327913,15.750422434405419,25.56124314077316,100.0,54.0,124.0,137.0,94.0,188.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\10314_CRC-Prim-HE-03_015.tif_Row_601_Col_601.tif,STROMA,255,11,138.4306222222222,102.47795555555555,184.1541777777778,33.2369464443738,36.907426573317444,26.780085600468222,100.0,64.0,153.0,184.0,153.0,217.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\10317_CRC-Prim-HE-03_001.tif_Row_1201_Col_751.tif,STROMA,255,14,116.80733333333333,85.04777777777778,171.5844888888889,35.75773531854491,40.15938558565479,34.24248198858795,78.0,48.0,129.0,164.0,136.0,215.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\1034D_CRC-Prim-HE-08_004.tif_Row_1051_Col_151.tif,STROMA,200,1,68.65493333333333,37.24995555555556,133.34142222222223,10.479772903391952,10.0029912191983,27.736665821006167,56.0,24.0,93.0,81.0,50.0,165.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\10352_CRC-Prim-HE-09_023.tif_Row_1_Col_1501.tif,STROMA,255,7,129.1316,83.77533333333334,159.69337777777778,25.53133963704648,28.749779755678034,34.084726858742584,98.0,49.0,108.0,162.0,120.0,196.10000000000218
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\103A0_CRC-Prim-HE-07_014.tif_Row_451_Col_1351.tif,STROMA,255,2,102.16506666666666,68.03875555555555,179.38813333333334,21.760507492447882,22.453230606609353,26.102876326480725,82.0,48.0,152.0,126.0,89.0,205.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\103A9_CRC-Prim-HE-03.tif_Row_1351_Col_901.tif,STROMA,255,9,142.29271111111112,104.13155555555555,177.0581777777778,35.72004492010517,42.160449394376684,34.18181767827197,100.0,57.0,133.0,192.0,162.0,218.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\103AE_CRC-Prim-HE-03_013.tif_Row_1201_Col_901.tif,STROMA,255,7,152.50293333333335,115.60075555555555,178.03088888888888,41.23710239114507,49.026711353053436,37.593559455619776,101.0,60.0,134.0,211.0,188.0,226.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\103C5_CRC-Prim-HE-06_034.tif_Row_151_Col_751.tif,STROMA,255,12,140.97617777777776,113.44342222222222,185.28622222222222,48.198774180488186,55.916690005554315,42.939854954414905,85.0,55.0,130.0,223.0,214.0,242.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\103D6_CRC-Prim-HE-03_003.tif_Row_301_Col_1.tif,STROMA,255,6,147.2427111111111,112.40804444444444,182.65488888888888,41.67717177151156,49.17776676686122,37.44341461887484,96.0,56.0,135.0,207.0,185.0,231.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\103EB_CRC-Prim-HE-02_015.tif_Row_151_Col_2551.tif,STROMA,255,17,168.84933333333333,132.32675555555556,175.14066666666668,38.115075605912786,48.20588884872734,43.21228312515871,121.0,74.0,115.0,224.0,203.0,232.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\103F4_CRC-Prim-HE-02_015.tif_Row_1_Col_1951.tif,STROMA,255,18,179.87106666666668,148.13004444444445,182.2430222222222,40.695631741775784,54.245169980563844,48.02612675732461,126.0,77.0,114.0,235.0,227.0,240.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\1042B_CRC-Prim-HE-03.tif_Row_1_Col_451.tif,STROMA,255,11,156.09826666666666,119.7292,183.0104888888889,35.410577034050576,43.33248461507337,31.463187325029512,112.0,69.0,145.0,204.0,178.10000000000218,224.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\10491_CRC-Prim-HE-10_019.tif_Row_901_Col_1951.tif,STROMA,255,6,104.31106666666666,76.67311111111111,181.80813333333333,38.12284462069144,39.45635604745058,34.78708490332465,68.0,44.0,140.0,159.0,129.0,229.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\104AE_CRC-Prim-HE-03_016.tif_Row_751_Col_301.tif,STROMA,255,11,128.2215111111111,91.32617777777777,178.41884444444443,28.788130261251183,32.18769480634141,29.32719542598039,98.0,60.0,143.0,165.0,129.0,212.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\104B0_CRC-Prim-HE-03_008.tif_Row_1351_Col_451.tif,STROMA,255,15,160.52484444444445,130.00266666666667,189.36857777777777,47.44790879923219,58.44317499931018,46.33584759820351,99.0,57.0,124.0,226.0,215.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\104DA_CRC-Prim-HE-07_014.tif_Row_151_Col_2551.tif,STROMA,255,8,106.81146666666666,71.81306666666667,179.99746666666667,24.488586222610223,26.303481610193415,28.185498915892442,84.0,49.0,148.0,135.0,97.0,210.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\104ED_CRC-Prim-HE-03_011.tif_Row_301_Col_301.tif,STROMA,255,4,97.70968888888889,61.589777777777776,154.08488888888888,28.807779572595194,29.459532808310883,39.339590384933175,66.0,31.0,102.0,134.0,97.0,202.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\104F5_CRC-Prim-HE-03.tif_Row_451_Col_1801.tif,STROMA,255,11,139.0879111111111,100.7824,165.45084444444444,42.380134818003526,50.44672288900469,44.002187134507466,86.0,42.0,101.0,196.0,169.0,218.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\104FF_CRC-Prim-HE-04_013.tif_Row_301_Col_751.tif,STROMA,255,28,144.76373333333333,113.38968888888888,200.22613333333334,33.00746447995587,36.936679275527894,26.477149421591648,103.0,69.0,165.0,188.0,163.0,233.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\10505_CRC-Prim-HE-02_029.tif_Row_151_Col_601.tif,STROMA,255,13,152.30911111111112,110.3484888888889,163.39697777777778,33.22150249610574,41.227691071048135,39.660881479805035,117.0,68.0,111.0,200.0,171.0,215.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\1050F_CRC-Prim-HE-03.tif_Row_451_Col_1651.tif,STROMA,255,9,134.34484444444445,98.18653333333333,163.8208888888889,51.093580093330026,61.839798806486286,50.911527697989655,79.0,36.0,94.0,229.0,221.10000000000218,239.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\10546_CRC-Prim-HE-03.tif_Row_1351_Col_1351.tif,STROMA,255,6,140.30844444444443,102.42542222222222,174.0505777777778,39.49002990660676,45.31893391826846,41.78215591612641,92.0,51.0,120.0,194.0,165.0,224.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\10560_CRC-Prim-HE-03_015.tif_Row_301_Col_451.tif,STROMA,255,16,144.1926222222222,106.48573333333333,183.4846222222222,28.91764334587981,33.34329612474175,25.98512196476949,110.0,70.0,153.0,181.0,148.0,214.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\10584_CRC-Prim-HE-04_013.tif_Row_1051_Col_1051.tif,STROMA,255,26,131.92293333333333,98.68657777777777,190.67537777777778,29.113856469156712,31.75413446150852,26.43576614217658,97.0,64.0,158.0,171.0,140.0,225.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\1058B_CRC-Prim-HE-02_015.tif_Row_151_Col_3601.tif,STROMA,255,12,159.03657777777778,120.03435555555555,169.68324444444445,37.29339703038839,47.88683810965455,42.61523852810081,118.0,69.0,116.0,216.0,195.0,228.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\105C2_CRC-Prim-HE-03.tif_Row_1201_Col_1201.tif,STROMA,255,8,147.93848888888888,109.99684444444445,175.47351111111112,39.92552559655283,47.92332059352042,40.56884256701983,99.0,54.0,121.0,203.0,177.0,223.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\10625_CRC-Prim-HE-05_009b.tif_Row_151_Col_1501.tif,STROMA,255,7,149.1367111111111,107.96377777777778,165.4177777777778,38.7667701211701,47.75417397877431,42.652814881130396,102.0,50.0,101.0,206.0,181.0,214.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\1062E_CRC-Prim-HE-06_014.tif_Row_151_Col_151.tif,STROMA,255,10,134.30835555555555,93.95422222222223,176.38666666666666,22.97380017822732,26.304778483418797,31.848582037161062,109.0,65.0,134.0,161.0,123.0,207.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\1064A_CRC-Prim-HE-04.tif_Row_1501_Col_751.tif,STROMA,230,18,123.83631111111112,79.824,165.54644444444443,13.075517638060088,14.005140389633143,20.911179854651476,108.0,61.0,136.0,139.0,96.0,187.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\10655_CRC-Prim-HE-04.tif_Row_1651_Col_1951.tif,STROMA,231,26,109.01488888888889,67.45453333333333,159.3848888888889,13.170721759050135,13.572554803474985,21.773664890537365,93.0,51.0,130.0,126.0,85.0,184.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\10663_CRC-Prim-HE-01_018.tif_Row_301_Col_151.tif,STROMA,255,5,78.63857777777778,53.012933333333336,166.41351111111112,26.84762510869943,26.24433165161582,39.07790890153333,55.0,30.0,114.0,111.0,80.0,217.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\106BB_CRC-Prim-HE-04.tif_Row_1801_Col_1801.tif,STROMA,246,28,124.31404444444445,81.70288888888889,169.126,12.27874941506772,13.534323136584007,20.166749079721267,109.0,63.0,140.0,139.0,98.0,190.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\106CE_CRC-Prim-HE-06_002.tif_Row_601_Col_901.tif,STROMA,255,16,119.65417777777778,78.87253333333334,172.92888888888888,16.766755675428065,18.37658464895044,23.41402829475638,102.0,59.0,141.0,140.0,100.0,195.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\106_CRC-Prim-HE-03_008.tif_Row_1801_Col_901.tif,STROMA,255,13,133.58702222222223,98.49737777777777,190.1356888888889,30.94242439003184,36.50954264620489,24.821666827209427,106.0,68.0,164.0,178.0,147.0,217.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\1075E_CRC-Prim-HE-04.tif_Row_751_Col_1.tif,STROMA,245,16,120.31124444444444,76.45728888888888,162.28537777777777,14.221653842184198,15.762732355671915,24.742625917669248,101.0,54.0,126.0,137.0,95.0,188.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\1078A_CRC-Prim-HE-06_003.tif_Row_451_Col_1201.tif,STROMA,255,21,148.46373333333332,123.15071111111111,192.33173333333335,53.46513855106337,64.44641527436916,37.550526519403576,94.0,63.0,149.0,235.0,233.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\1079B_CRC-Prim-HE-04_013.tif_Row_1051_Col_301.tif,STROMA,255,19,167.24173333333334,143.19924444444445,204.20737777777777,49.34691804511309,59.966689192938624,36.76616099699957,97.0,64.0,150.0,231.0,229.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\107A6_CRC-Prim-HE-03.tif_Row_1051_Col_1051.tif,STROMA,255,2,147.14773333333332,107.71782222222222,170.7744,39.7482963628766,47.123433874731404,42.09819888171507,95.0,49.0,111.0,201.0,173.0,221.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\107BD_CRC-Prim-HE-02_015.tif_Row_451_Col_1.tif,STROMA,255,18,184.05173333333335,154.78382222222223,191.78097777777776,31.59078190611934,39.13997246992109,34.660563987518046,144.0,106.0,151.0,224.0,205.0,233.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\107EE_CRC-Prim-HE-03_016.tif_Row_751_Col_1051.tif,STROMA,255,12,138.6295111111111,98.9608,176.52124444444445,30.74167031146405,34.96099885783811,31.726096405294232,102.0,61.0,139.0,178.0,141.0,210.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\107E_CRC-Prim-HE-07_026.tif_Row_901_Col_301.tif,STROMA,255,6,76.14333333333333,50.28168888888889,166.48964444444445,22.429332728966006,21.607896350714334,30.795144341027264,57.0,32.0,124.0,101.0,70.0,202.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\107F4_CRC-Prim-HE-04_013.tif_Row_901_Col_1051.tif,STROMA,255,12,141.84777777777776,109.35902222222222,197.99853333333334,30.762562845762737,34.262252516266244,25.193820187233822,105.0,71.0,169.0,182.0,153.0,228.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\10816_CRC-Prim-HE-01_028.tif_Row_301_Col_451.tif,STROMA,255,5,80.61235555555555,57.11333333333334,167.6024,38.890606100905494,40.06143116098863,42.42937612886213,48.0,26.0,112.0,137.0,107.0,227.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\10828_CRC-Prim-HE-04.tif_Row_301_Col_3451.tif,STROMA,237,10,106.17626666666666,64.6316,155.53644444444444,11.734092639067471,12.821310961572111,22.30964028352345,92.0,48.0,123.0,120.0,79.0,178.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\1082A_CRC-Prim-HE-09.tif_Row_451_Col_1501.tif,STROMA,255,12,135.73746666666668,90.33017777777778,165.69977777777777,22.047774607378877,24.971687175936715,27.56223906312472,111.0,65.0,135.0,165.0,122.0,197.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\1086F_CRC-Prim-HE-04_013.tif_Row_1801_Col_901.tif,STROMA,255,11,156.49066666666667,129.51595555555556,197.22142222222223,48.38713834619009,58.64310635699666,37.203285920878216,95.0,61.0,149.0,227.0,221.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\108AE_CRC-Prim-HE-05_009b.tif_Row_751_Col_1051.tif,STROMA,253,14,142.6016888888889,98.59297777777778,168.92586666666668,25.249547706243742,29.762418129423114,30.773963270271118,114.0,66.0,125.0,175.0,136.0,202.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\02_STROMA\10901_CRC-Prim-HE-05_002b.tif_Row_1_Col_751.tif,STROMA,255,5,117.5796,71.67462222222223,148.6735111111111,25.27740355548129,27.91106105653729,31.90571638968123,92.0,43.0,104.0,147.0,102.0,182.0
