,label,max,min,red_mean,green_mean,blue_mean,red_std,green_std,blue_std,red_q01,green_q01,blue_q01,red_q09,green_q09,blue_q09
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\105DB_CRC-Prim-HE-02_copy.tif_Row_1_Col_601.tif,LYMPHO,255,3,112.45648888888888,69.81995555555555,91.92222222222222,51.39984366713027,58.10200441750166,61.05138087031906,59.0,19.0,35.0,196.0,166.0,196.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\10647_CRC-Prim-HE-10c.tif_Row_1_Col_1.tif,LYMPHO,255,2,106.35133333333333,75.60093333333333,111.86942222222223,64.25857131240245,69.83646413997067,73.27018564873153,40.0,15.0,35.0,215.0,202.0,232.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\10687_CRC-Prim-HE-02.tif_Row_751_Col_601.tif,LYMPHO,255,4,111.44195555555555,61.711333333333336,89.87853333333334,37.76162260753091,41.71833708734478,46.24936998086226,71.0,22.0,42.0,165.0,120.0,158.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\10719_CRC-Prim-HE-05_028.tif_Row_1_Col_151.tif,LYMPHO,231,3,100.52266666666667,49.166666666666664,105.68973333333334,23.459488902265857,22.732747793046173,33.89572442942566,71.0,23.0,61.0,132.0,80.0,151.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\1090A_CRC-Prim-HE-05_003.tif_Row_151_Col_901.tif,LYMPHO,255,0,109.67204444444444,63.57257777777778,113.55755555555555,40.24185384284789,43.0226909021994,51.56215341833416,61.0,18.0,45.0,163.10000000000218,121.0,181.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\1093E_CRC-Prim-HE-02_001.tif_Row_1_Col_1.tif,LYMPHO,255,0,108.88168888888889,61.105555555555554,97.93288888888888,35.32697870895858,37.183591545827184,47.274849626518275,67.0,21.0,42.0,157.0,112.0,165.10000000000218
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\1095B_CRC-Prim-HE-01_005.tif_Row_151_Col_601.tif,LYMPHO,255,0,64.97168888888889,34.38408888888889,78.95613333333333,42.41778398833423,41.092360308523006,55.23705427160721,30.0,8.0,30.0,125.0,85.0,168.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\10A01_CRC-Prim-HE-01_004b.tif_Row_151_Col_1.tif,LYMPHO,255,0,67.57657777777777,34.78271111111111,79.3048,43.83318431228869,42.99701109747586,57.634444053920106,30.0,6.0,28.0,134.0,93.10000000000218,175.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\10B0B_CRC-Prim-HE-01_013.tif_Row_151_Col_1.tif,LYMPHO,255,0,88.90542222222223,55.977377777777775,107.29422222222222,55.85440706316094,60.142092298263115,67.06649179860871,37.0,10.0,40.0,186.0,162.0,223.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\10B3B_CRC-Prim-HE-05_028.tif_Row_151_Col_151.tif,LYMPHO,245,1,98.16257777777778,47.772711111111114,104.93346666666666,25.778793429646797,25.632277953672624,34.71897937542394,68.0,21.0,60.0,130.0,77.0,149.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\10B84_CRC-Prim-HE-04_031.tif_Row_151_Col_451.tif,LYMPHO,255,0,64.18071111111111,30.5096,65.64177777777778,35.606990093159204,34.01460661826769,45.16637723345815,34.0,8.0,27.0,111.0,68.0,130.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\10C33_CRC-Prim-HE-09_005.tif_Row_451_Col_301.tif,LYMPHO,255,3,124.49893333333333,78.9456,135.10342222222224,37.29237215684258,41.31818185437427,50.84676951892439,74.0,27.0,59.0,172.0,133.0,197.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\10DF4_CRC-Prim-HE-01_007.tif_Row_151_Col_151.tif,LYMPHO,255,0,50.2788,19.862266666666667,63.33848888888889,25.08726466432244,22.336137300994668,37.44018285129968,31.0,7.0,33.0,76.0,37.0,108.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\10DF6_CRC-Prim-HE-05_003.tif_Row_301_Col_601.tif,LYMPHO,255,0,120.47226666666667,75.29306666666666,128.36346666666665,38.311377883165065,41.71979094354763,51.894784824510396,69.0,23.0,53.0,170.0,131.0,192.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\10EF_CRC-Prim-HE-08_011.tif_Row_451_Col_151.tif,LYMPHO,255,0,98.88084444444445,55.6064,103.28795555555556,41.89729428758196,43.309152370370725,55.97893148754187,51.0,14.0,41.0,159.0,119.0,186.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\10F16_CRC-Prim-HE-09_013.tif_Row_301_Col_451.tif,LYMPHO,238,0,87.75777777777778,39.495688888888886,73.46728888888889,30.324499731250658,28.647421898214912,36.160976464582646,56.0,14.0,37.0,130.0,78.0,127.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\10F98_CRC-Prim-HE-01_004.tif_Row_601_Col_301.tif,LYMPHO,255,0,61.958444444444446,28.21066666666667,75.36062222222222,34.344397017112804,33.434992607546214,47.414140371498945,34.0,7.0,34.0,102.0,60.0,143.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\10FD6_CRC-Prim-HE-01_004.tif_Row_151_Col_301.tif,LYMPHO,255,0,95.23373333333333,65.02875555555555,107.50884444444445,64.28468965690386,69.63660544255323,73.30401572748788,34.0,9.0,33.0,208.0,194.0,229.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\110A9_CRC-Prim-HE-02.tif_Row_151_Col_1.tif,LYMPHO,255,2,99.73804444444444,52.7884,81.62942222222222,39.95504809377425,42.321687412483634,49.876205915797925,58.0,16.0,33.0,157.0,112.0,157.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\1115E_CRC-Prim-HE-01_006b.tif_Row_151_Col_451.tif,LYMPHO,255,0,55.891955555555555,24.597644444444445,69.99702222222223,30.022147635041783,27.072697583568594,43.365973758486255,31.0,8.0,33.0,93.0,51.0,131.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\111EF_CRC-Prim-HE-02.tif_Row_1_Col_751.tif,LYMPHO,255,2,105.374,59.57297777777778,91.8064888888889,43.02230211826834,46.879628918937705,53.62677915313179,60.0,17.0,35.0,169.0,128.0,172.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\11213_CRC-Prim-HE-01_007.tif_Row_451_Col_151.tif,LYMPHO,255,0,79.44666666666667,48.083555555555556,93.29533333333333,53.63528647779893,55.946923623319904,63.39817891180559,33.0,9.0,34.0,174.0,147.0,207.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\1121D_CRC-Prim-HE-02.tif_Row_151_Col_151.tif,LYMPHO,255,1,108.01284444444444,63.630044444444444,90.36328888888889,47.48221996493038,51.60376923785265,57.85320214958709,56.0,16.0,31.0,182.0,146.0,183.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\11221_CRC-Prim-HE-02_002b.tif_Row_301_Col_451.tif,LYMPHO,255,6,128.56675555555555,90.556,108.68346666666666,58.185220243691354,67.62829796928352,67.98854140371313,61.0,22.0,37.0,222.0,207.0,224.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\11276_CRC-Prim-HE-05_003.tif_Row_301_Col_1051.tif,LYMPHO,255,0,108.15195555555556,62.88848888888889,116.8408,38.68283998763713,40.287630976722184,51.895563392302,60.0,18.0,46.0,161.0,118.0,185.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\113AA_CRC-Prim-HE-02_001b.tif_Row_451_Col_151.tif,LYMPHO,255,4,132.18977777777778,94.85284444444444,114.5788,58.42750708694562,68.52027429664024,69.35906486861566,64.90000000000009,24.0,39.0,224.0,211.0,228.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\113D_CRC-Prim-HE-09_021.tif_Row_151_Col_1.tif,LYMPHO,255,6,139.54195555555555,97.1356888888889,150.0955111111111,42.2841012380432,48.85013305648757,52.72717020310948,80.0,33.0,65.0,196.0,164.0,214.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\1140F_CRC-Prim-HE-05_023.tif_Row_301_Col_1.tif,LYMPHO,255,0,101.22746666666667,53.02204444444445,103.30995555555556,35.904518951488335,35.478861979715155,49.65348476970985,58.0,15.0,42.0,150.0,103.0,172.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\114AD_CRC-Prim-HE-02_002b.tif_Row_301_Col_301.tif,LYMPHO,255,8,128.9132,91.12768888888888,108.68871111111112,58.65609809335913,67.37243028282629,68.14099752477969,60.0,22.0,36.0,220.0,204.0,221.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\114CC_CRC-Prim-HE-04_031.tif_Row_451_Col_301.tif,LYMPHO,255,0,57.02662222222222,23.488666666666667,55.88391111111111,26.552655488284227,22.205526949636695,33.91309335857809,33.0,7.0,26.0,92.0,49.0,101.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\114D_CRC-Prim-HE-05_003.tif_Row_451_Col_751.tif,LYMPHO,255,0,112.7912,67.7224,118.91622222222222,39.86273729665612,42.48081821266807,54.20057690504314,62.0,19.0,46.0,166.0,126.0,189.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\114F0_CRC-Prim-HE-05_004.tif_Row_451_Col_751.tif,LYMPHO,255,0,88.88964444444444,43.382577777777776,102.01466666666667,26.980372279085277,25.631526395341016,41.87545616865963,57.0,15.0,47.0,124.0,76.0,155.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\11510_CRC-Prim-HE-02_002.tif_Row_1_Col_1.tif,LYMPHO,255,0,107.6424,62.403644444444446,88.43235555555556,45.11155198216981,48.903430509596824,54.287664260822936,59.0,17.0,35.0,176.0,137.0,173.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\115EF_CRC-Prim-HE-05_003.tif_Row_451_Col_1501.tif,LYMPHO,255,0,97.26168888888888,55.99395555555556,106.452,44.184599215272975,47.92192964856967,57.813832700795345,52.0,15.0,39.0,162.0,124.0,193.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\11650_CRC-Prim-HE-02.tif_Row_1051_Col_151.tif,LYMPHO,255,3,116.63337777777778,70.83911111111111,100.75977777777777,44.449057349479396,49.59245174742752,55.82664381772052,66.0,22.0,39.0,182.0,145.0,185.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\117AC_CRC-Prim-HE-05_003.tif_Row_451_Col_151.tif,LYMPHO,255,4,123.51991111111111,77.50875555555555,128.65622222222223,37.90802440986279,42.76148177203676,51.06674320224413,75.0,26.0,58.0,173.10000000000218,135.0,193.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\117BF_CRC-Prim-HE-05_003.tif_Row_151_Col_1051.tif,LYMPHO,255,0,108.75173333333333,62.04568888888889,113.75488888888889,37.22022221105087,39.047083278081274,49.80211383832443,62.0,19.0,47.0,157.0,112.0,177.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\11857_CRC-Prim-HE-02.tif_Row_451_Col_151.tif,LYMPHO,255,2,108.05244444444445,63.117555555555555,90.58342222222223,45.30464980578362,49.54366337576731,55.25934749141828,60.0,17.0,34.0,178.0,140.0,177.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\118AB_CRC-Prim-HE-05_022.tif_Row_601_Col_1.tif,LYMPHO,233,0,95.78653333333334,46.43333333333333,106.31426666666667,23.412220664146037,21.9774096138132,37.92293402877872,66.0,20.0,54.0,126.0,76.0,155.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\1198D_CRC-Prim-HE-01_007.tif_Row_301_Col_301.tif,LYMPHO,255,0,52.056755555555554,19.976577777777777,64.00595555555556,24.265983985961565,20.553038873973833,35.92908769102169,32.0,6.0,33.0,81.0,38.0,110.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\1198_CRC-Prim-HE-01_004.tif_Row_1_Col_1351.tif,LYMPHO,255,0,79.27493333333334,47.38951111111111,93.16626666666667,53.26973176930151,57.03579785231257,64.29610425260817,34.0,8.0,34.0,170.0,142.0,209.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\119A9_CRC-Prim-HE-07_002.tif_Row_1_Col_1.tif,LYMPHO,255,1,101.08417777777778,66.42644444444444,119.86586666666666,53.247487814413724,59.56452384340364,62.13596245710845,47.0,16.0,49.0,187.0,162.0,217.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\119C5_CRC-Prim-HE-08_011.tif_Row_301_Col_151.tif,LYMPHO,255,1,94.75311111111111,52.7324,98.20297777777778,41.53421482864562,42.38265147198222,55.101189340054454,49.0,13.0,38.0,156.0,117.0,182.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\119F0_CRC-Prim-HE-01_005.tif_Row_1_Col_1.tif,LYMPHO,255,0,63.148,34.6396,76.68715555555555,45.54729271622833,45.407645228236625,57.5118951514306,27.0,7.0,28.0,130.0,91.0,171.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\11A42_CRC-Prim-HE-05_004.tif_Row_301_Col_151.tif,LYMPHO,255,0,89.92377777777777,43.84466666666667,93.2356,33.757062983677265,32.68723033710712,46.10919893007632,51.0,12.0,38.0,135.0,86.0,156.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\11ADD_CRC-Prim-HE-01_007.tif_Row_301_Col_151.tif,LYMPHO,255,0,61.10311111111111,29.000044444444445,79.16848888888889,33.6790292696093,32.28515930128171,48.97486169619038,32.0,8.0,36.0,107.0,67.0,152.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\11B38_CRC-Prim-HE-02.tif_Row_1_Col_151.tif,LYMPHO,255,3,109.7371111111111,64.02857777777778,95.1584,43.659750094577795,47.23370765529818,54.04512906920139,60.0,18.0,35.0,172.0,132.0,173.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\11C1A_CRC-Prim-HE-09_020.tif_Row_301_Col_1.tif,LYMPHO,255,5,140.5972888888889,97.54493333333333,151.68004444444443,38.96337997808341,47.749317422648765,44.020123499223615,95.0,44.0,91.0,194.0,165.0,206.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\11C40_CRC-Prim-HE-01_004b.tif_Row_151_Col_151.tif,LYMPHO,255,0,62.555955555555556,29.440266666666666,74.60591111111111,37.72993892385823,35.759745660542144,51.185164783828505,31.0,6.0,30.0,115.0,72.0,152.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\11C89_CRC-Prim-HE-01_004.tif_Row_1_Col_601.tif,LYMPHO,255,0,66.5843111111111,32.77382222222222,79.86022222222222,39.25515341218725,40.90666122408118,51.24952786726209,35.0,8.0,35.0,116.0,74.0,157.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\11E3B_CRC-Prim-HE-01_004.tif_Row_901_Col_301.tif,LYMPHO,255,0,78.45471111111111,47.30497777777778,90.88408888888888,54.292104132542015,57.28767454890914,65.64862483244897,33.0,8.0,33.0,175.0,148.0,212.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\11E80_CRC-Prim-HE-01_004.tif_Row_1051_Col_301.tif,LYMPHO,255,0,87.81608888888888,56.64288888888889,99.08977777777778,59.90635023872901,64.23248039987746,69.18450585977892,35.0,10.0,35.0,196.0,176.0,223.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\11EC6_CRC-Prim-HE-05_003.tif_Row_151_Col_1951.tif,LYMPHO,255,0,111.37177777777778,67.40351111111111,113.56328888888889,45.952580911142135,52.227982079691074,57.47521702694366,60.0,17.0,43.0,180.0,146.0,198.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\11ECC_CRC-Prim-HE-01_013.tif_Row_301_Col_1.tif,LYMPHO,255,0,84.8664888888889,53.40977777777778,109.84573333333333,53.6961438435909,56.91259257215442,66.78471133771691,34.0,9.0,38.0,175.0,146.0,219.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\11FC6_CRC-Prim-HE-09_013.tif_Row_1_Col_451.tif,LYMPHO,242,0,83.72675555555556,36.7832,71.62515555555555,31.625160231938782,29.783800555633864,38.506768560550874,51.0,12.0,34.0,127.0,75.0,129.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\12045_CRC-Prim-HE-09_007.tif_Row_301_Col_1.tif,LYMPHO,255,4,120.24066666666667,73.01862222222222,135.25164444444445,32.59371022486109,36.0969295076403,44.947650137146866,77.0,29.0,68.0,162.0,120.0,190.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\12073_CRC-Prim-HE-01_007.tif_Row_1_Col_1.tif,LYMPHO,255,0,55.32875555555555,23.743733333333335,68.99768888888889,29.036029109562197,25.867716788305966,41.54019091585215,31.0,7.0,32.0,91.0,49.0,125.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\120CC_CRC-Prim-HE-06_036.tif_Row_151_Col_1.tif,LYMPHO,255,3,115.82542222222222,75.77924444444444,119.13573333333333,51.27561268217892,58.50462868949589,60.58860086055797,58.0,19.0,45.0,196.0,170.0,212.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\12102_CRC-Prim-HE-09_013.tif_Row_1_Col_151.tif,LYMPHO,255,0,82.68644444444445,35.852533333333334,69.30022222222222,31.540987700701393,29.453511924613274,37.581365949327484,51.0,12.0,34.0,127.0,74.0,124.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\121E3_CRC-Prim-HE-09_006.tif_Row_151_Col_151.tif,LYMPHO,255,2,119.72964444444445,72.95364444444445,127.26742222222222,37.82939857785828,41.55924961955217,50.04327013050785,71.0,24.0,54.0,168.0,126.0,189.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\121F8_CRC-Prim-HE-07_002.tif_Row_1_Col_151.tif,LYMPHO,255,0,105.87306666666667,72.6224888888889,122.65124444444444,58.55400298618894,66.54053782657472,66.6562399563458,47.0,15.0,48.0,211.0,196.0,232.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\12243_CRC-Prim-HE-06.tif_Row_301_Col_151.tif,LYMPHO,255,5,132.10297777777777,89.36457777777778,132.57453333333333,45.15646694204953,52.7222316036238,54.27172867774815,73.0,27.0,57.0,194.0,165.0,206.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\1226E_CRC-Prim-HE-05_022.tif_Row_451_Col_301.tif,LYMPHO,226,2,98.29133333333333,48.1268,108.3484888888889,22.166981762171673,21.36620097214816,36.70618991010164,69.0,21.0,58.0,126.0,76.0,154.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\12402_CRC-Prim-HE-01_029.tif_Row_151_Col_451.tif,LYMPHO,255,0,102.55044444444444,70.25075555555556,119.10773333333333,61.53427942413024,68.23581048659472,71.89630707697486,39.0,11.0,40.0,205.0,191.0,231.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\1241B_CRC-Prim-HE-02.tif_Row_1051_Col_451.tif,LYMPHO,255,5,116.4356,70.3076,97.77586666666667,44.01097523946606,49.12700732699537,54.504864898302664,66.0,21.0,39.0,182.0,146.0,182.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\12497_CRC-Prim-HE-01_005.tif_Row_151_Col_751.tif,LYMPHO,255,0,69.85631111111111,42.45688888888889,80.97075555555556,52.925452164686924,53.40814552199746,62.42947265413722,28.0,9.0,29.0,158.0,125.0,193.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\124D1_CRC-Prim-HE-09_008.tif_Row_1_Col_1051.tif,LYMPHO,255,1,116.31288888888889,71.30133333333333,133.57573333333335,40.2032410314407,48.870948861943724,45.46325204694965,76.0,28.0,74.0,177.0,141.0,199.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\124E8_CRC-Prim-HE-05_003.tif_Row_1_Col_1351.tif,LYMPHO,255,0,96.8184888888889,50.10288888888889,96.51551111111111,37.74651166141597,38.55042920194706,48.50830929352766,54.0,14.0,39.0,148.0,101.0,165.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\12537_CRC-Prim-HE-09_013.tif_Row_151_Col_451.tif,LYMPHO,246,0,87.1468888888889,39.99613333333333,73.92324444444445,33.19367913873709,31.43419840704267,39.48518959652576,52.0,13.0,34.0,134.0,83.0,133.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\04_LYMPHO\12573_CRC-Prim-HE-01_005.tif_Row_451_Col_301.tif,LYMPHO,255,0,58.81684444444444,30.056977777777778,73.41786666666667,39.7186976489833,38.850574687291946,51.4684927213189,28.0,8.0,29.0,107.0,67.0,150.0
