,label,max,min,red_mean,green_mean,blue_mean,red_std,green_std,blue_std,red_q01,green_q01,blue_q01,red_q09,green_q09,blue_q09
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\1015_CRC-Prim-HE-10_020.tif_Row_601_Col_601.tif,ADIPOSE,255,24,217.13,204.15106666666668,218.05155555555555,27.270176424479423,37.814001830244926,27.188010589273876,181.0,149.0,187.0,240.0,237.0,238.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10183_CRC-Prim-HE-07.tif_Row_1051_Col_2701.tif,ADIPOSE,255,39,228.92524444444444,224.33915555555555,234.74617777777777,23.478319323869474,33.27925006096503,18.095643946404568,198.0,176.0,215.0,244.0,245.0,246.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10193_CRC-Prim-HE-06_004.tif_Row_2101_Col_1.tif,ADIPOSE,255,63,232.99044444444445,228.25511111111112,233.12342222222222,18.59272133037934,24.812947930217035,18.430103703196743,215.0,201.0,216.0,245.0,244.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\1019_CRC-Prim-HE-03_012.tif_Row_3451_Col_301.tif,ADIPOSE,255,40,231.78795555555556,224.50657777777778,231.82653333333334,24.291532439609444,33.14285176926393,21.769095280136384,199.0,177.0,206.0,246.0,243.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\101A8_CRC-Prim-HE-03_012.tif_Row_901_Col_451.tif,ADIPOSE,255,48,236.7891111111111,231.9968,234.7808,19.263864077849583,26.874193957607034,21.38420071568927,222.0,207.0,218.0,246.0,243.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\101F9_CRC-Prim-HE-04_036.tif_Row_601_Col_451.tif,ADIPOSE,255,33,217.79382222222222,206.2404,222.69457777777777,27.053943266731157,38.39424996092647,25.75088964028512,182.0,153.0,192.0,241.0,240.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\101FC_CRC-Prim-HE-07_035.tif_Row_301_Col_1.tif,ADIPOSE,255,35,217.3268,208.4300888888889,229.65444444444444,34.127440923427166,46.667228106064535,24.663621708955574,166.0,134.0,196.0,244.0,246.0,247.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10232_CRC-Prim-HE-04_036.tif_Row_451_Col_751.tif,ADIPOSE,255,50,228.87671111111112,222.22528888888888,232.26142222222222,18.16105968105242,25.706574179140677,16.17072569592377,209.0,192.0,215.0,242.0,240.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\1025D_CRC-Prim-HE-10_020.tif_Row_1_Col_601.tif,ADIPOSE,255,24,216.2795111111111,203.04413333333332,218.21897777777778,34.96682056186156,48.34564770740891,34.27410172028971,159.0,120.0,168.0,243.0,241.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\1026D_CRC-Prim-HE-06_004.tif_Row_1051_Col_301.tif,ADIPOSE,255,115,237.55844444444443,234.30426666666668,237.07906666666668,11.21286591486275,15.199489743482117,11.27267756894221,223.0,214.0,222.0,245.0,243.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\1028E_CRC-Prim-HE-03_012.tif_Row_3751_Col_1951.tif,ADIPOSE,255,125,236.96257777777777,233.37751111111112,237.2599111111111,9.090117932223334,11.993374876011513,7.635321545502107,223.0,213.0,226.0,243.0,241.0,242.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\1029D_CRC-Prim-HE-06_004.tif_Row_451_Col_1651.tif,ADIPOSE,255,78,240.728,240.9260888888889,241.4889777777778,8.931047866851209,12.094200788112966,9.345934984411647,239.0,241.0,240.0,245.0,245.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\102C5_CRC-Prim-HE-05_032.tif_Row_751_Col_4651.tif,ADIPOSE,255,60,233.35502222222223,229.97426666666667,233.0333777777778,20.960782515597444,28.98565629977817,22.443162713631967,209.0,193.0,209.0,246.0,246.0,246.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10354_CRC-Prim-HE-06_004.tif_Row_301_Col_2701.tif,ADIPOSE,255,44,230.12773333333334,226.17111111111112,231.92257777777778,31.503216692477768,39.90081882881195,26.734213726556938,202.0,183.0,204.0,245.0,245.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\1040C_CRC-Prim-HE-05_032.tif_Row_1051_Col_2101.tif,ADIPOSE,255,43,229.76191111111112,226.69124444444444,230.61742222222222,21.4854447452964,28.922520310616896,20.74787139870585,208.0,194.0,209.0,241.0,242.0,241.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\1044C_CRC-Prim-HE-07_035.tif_Row_601_Col_601.tif,ADIPOSE,255,31,223.98555555555555,218.99648888888888,233.58893333333333,37.57302596606866,47.82110771644387,26.399443634204584,167.0,140.0,200.0,246.0,246.0,248.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10498_CRC-Prim-HE-04_036.tif_Row_301_Col_1351.tif,ADIPOSE,255,73,225.25497777777778,216.5464888888889,228.30506666666668,17.444551129525173,25.159267232416163,17.81136219433459,204.0,186.0,208.0,242.0,240.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\104E9_CRC-Prim-HE-05_032.tif_Row_1051_Col_4351.tif,ADIPOSE,255,28,226.51417777777777,221.34182222222222,227.00973333333334,31.858774808896467,42.26341735422713,33.25172334274084,190.0,166.0,190.9000000000001,244.0,244.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\104EB_CRC-Prim-HE-05_032.tif_Row_1651_Col_4501.tif,ADIPOSE,255,96,235.11826666666667,233.30653333333333,236.84822222222223,16.179625448762536,22.435466802563035,13.440298738230418,220.0,210.0,223.0,245.0,246.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10504_CRC-Prim-HE-06_004.tif_Row_1951_Col_1051.tif,ADIPOSE,255,69,236.31,234.15364444444444,236.0671111111111,16.608148936925637,23.037075288092467,17.79951392872212,222.0,212.0,220.0,244.0,244.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\1050A_CRC-Prim-HE-03_012.tif_Row_301_Col_1351.tif,ADIPOSE,255,45,236.13008888888888,232.09755555555554,235.07746666666668,22.08151185426014,30.37452358332343,23.706181074518316,219.0,205.0,218.0,246.0,245.0,246.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\1060E_CRC-Prim-HE-03_012.tif_Row_2101_Col_751.tif,ADIPOSE,255,30,234.57604444444445,228.24391111111112,233.41524444444445,21.35427398069281,29.765330627593958,22.075298786105545,215.0,198.0,217.0,246.0,243.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10645_CRC-Prim-HE-10_020.tif_Row_901_Col_1201.tif,ADIPOSE,255,49,228.84,220.2294222222222,229.8152888888889,18.02835790883069,26.015566043333937,17.813326273229713,208.0,188.0,210.0,244.0,241.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10651_CRC-Prim-HE-03_012.tif_Row_1201_Col_1951.tif,ADIPOSE,255,30,229.00884444444443,221.08253333333334,228.3224888888889,26.1056360368197,36.09422713805461,26.68867593453733,199.0,177.0,199.0,245.0,242.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10725_CRC-Prim-HE-05_032.tif_Row_751_Col_1.tif,ADIPOSE,255,97,238.16137777777777,239.30075555555555,238.6144,6.4336167028740325,8.93586478350922,7.192942635049015,235.0,237.0,236.0,242.0,243.0,242.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\1076A_CRC-Prim-HE-06_004.tif_Row_2101_Col_1951.tif,ADIPOSE,255,113,234.8551111111111,230.48337777777778,234.4044,14.128879270207522,20.315730941851786,14.145845663263945,215.0,201.0,214.0,245.0,244.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\1079F_CRC-Prim-HE-03_012.tif_Row_2701_Col_2851.tif,ADIPOSE,255,34,228.1563111111111,219.6661777777778,228.2416888888889,27.93921437996998,37.48455543363572,29.219592890783172,190.0,165.0,193.0,245.0,241.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\107C9_CRC-Prim-HE-06_004.tif_Row_151_Col_2701.tif,ADIPOSE,255,47,230.59075555555555,225.14911111111113,231.16413333333333,23.12027650464805,32.067365711175476,22.87173399207875,209.0,193.0,209.0,245.0,245.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\107DB_CRC-Prim-HE-06_004.tif_Row_301_Col_1651.tif,ADIPOSE,255,106,237.99413333333334,236.1432888888889,238.58391111111112,10.98753076213553,15.799474023061324,11.389938202591189,224.0,213.0,223.0,245.0,244.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10808_CRC-Prim-HE-05_032.tif_Row_151_Col_4501.tif,ADIPOSE,252,203,241.5162222222222,243.6228888888889,242.1912888888889,2.038289902932081,2.0977576623327563,1.9889102836838142,240.0,241.0,240.0,244.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\1081_CRC-Prim-HE-10_020.tif_Row_901_Col_3001.tif,ADIPOSE,255,23,225.27435555555556,216.21706666666665,227.13968888888888,21.721669061259515,30.537031687518326,22.419939496223602,203.0,182.0,207.0,241.0,240.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10828_CRC-Prim-HE-05_032.tif_Row_151_Col_1651.tif,ADIPOSE,255,29,228.43977777777778,224.3368,229.15168888888888,30.25375892082678,41.83944004809068,31.267614261278077,181.0,152.0,182.0,244.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\1085_CRC-Prim-HE-05_032.tif_Row_1501_Col_4051.tif,ADIPOSE,254,74,238.21475555555554,238.658,238.53,11.606864446248228,16.731874186049147,11.74178246926568,234.0,232.0,234.0,243.0,245.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\108C6_CRC-Prim-HE-06_004.tif_Row_1951_Col_1.tif,ADIPOSE,255,62,238.86577777777777,236.81742222222223,238.5287111111111,13.205777605762455,17.686637731463097,13.929081412837212,226.0,217.0,225.0,245.0,244.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\108E5_CRC-Prim-HE-05_032.tif_Row_451_Col_2401.tif,ADIPOSE,255,51,220.42244444444444,210.35982222222222,221.5767111111111,28.385025524467608,39.62220638833123,28.274711588368962,180.0,150.0,184.0,242.0,242.0,242.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\108EA_CRC-Prim-HE-03_012.tif_Row_151_Col_1651.tif,ADIPOSE,255,36,235.53746666666666,230.30715555555557,233.83617777777778,19.346711940674226,24.816718601202382,19.677608426601086,224.0,214.0,224.0,244.0,241.0,242.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10908_CRC-Prim-HE-03_012.tif_Row_2551_Col_1201.tif,ADIPOSE,255,61,235.10417777777778,229.54,233.86253333333335,18.95250884276466,26.818985812292237,19.531383083073457,212.0,194.0,210.0,246.0,244.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\1094A_CRC-Prim-HE-05_032.tif_Row_301_Col_2851.tif,ADIPOSE,255,26,222.3848888888889,214.82635555555555,222.7784,35.218201646448485,47.17979537949678,35.98083755581394,173.0,144.0,177.0,245.0,245.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\1097_CRC-Prim-HE-03_012.tif_Row_2851_Col_2551.tif,ADIPOSE,255,39,229.98502222222223,221.9804,229.57737777777777,27.070006323103215,36.14038206549662,26.48604855834555,193.9000000000001,170.0,199.0,244.0,241.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10988_CRC-Prim-HE-10_020.tif_Row_301_Col_451.tif,ADIPOSE,255,56,226.53266666666667,217.51986666666667,227.61444444444444,18.732599024755203,26.926713806676986,17.58447333499432,205.0,185.0,208.0,242.0,240.0,242.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\109C4_CRC-Prim-HE-05_032.tif_Row_1501_Col_3151.tif,ADIPOSE,255,101,239.25022222222222,238.85977777777777,239.7569777777778,8.397759618927365,11.140214637646654,8.027627723442185,231.0,227.0,232.0,245.0,245.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\109EF_CRC-Prim-HE-03_012.tif_Row_3151_Col_901.tif,ADIPOSE,255,47,233.08648888888888,226.34946666666667,231.98235555555556,20.421754949750365,27.816499614913944,21.104861993975103,210.0,192.0,212.0,246.0,243.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10A0_CRC-Prim-HE-05_032.tif_Row_1051_Col_1501.tif,ADIPOSE,255,40,232.73715555555555,229.02408888888888,233.16968888888889,18.90980878680652,25.983003798485445,19.15359917186709,215.0,202.0,218.0,245.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10B32_CRC-Prim-HE-04_036.tif_Row_151_Col_1351.tif,ADIPOSE,255,31,209.40053333333333,194.11782222222223,214.0416,32.903346937895556,44.59154312113409,32.2584914315593,162.0,127.0,171.0,241.0,240.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10B34_CRC-Prim-HE-03_012.tif_Row_301_Col_1501.tif,ADIPOSE,255,50,221.41293333333334,210.50906666666666,217.93044444444445,34.16992468134641,47.39753446489627,38.63428192425087,164.0,130.0,152.0,246.0,244.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10B4E_CRC-Prim-HE-05_032.tif_Row_901_Col_1051.tif,ADIPOSE,255,44,236.64662222222222,235.30586666666667,236.6067111111111,14.831700724070817,20.775600032088295,15.743526057995021,225.0,217.0,225.0,244.0,244.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10B71_CRC-Prim-HE-05_032.tif_Row_151_Col_2851.tif,ADIPOSE,255,52,230.65942222222222,225.7988,230.79146666666668,22.885631739382305,32.65373224718852,23.463224711213204,201.0,182.0,204.0,245.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10BAE_CRC-Prim-HE-04_036.tif_Row_301_Col_151.tif,ADIPOSE,255,30,216.18755555555555,203.69324444444445,220.61386666666667,29.917996453681024,41.76878407676405,28.186784352955602,180.0,149.0,190.0,241.0,240.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10BB4_CRC-Prim-HE-06_004.tif_Row_2101_Col_1051.tif,ADIPOSE,255,94,237.75515555555555,234.95733333333334,236.50662222222223,11.518599745061145,16.417780388615363,12.632550570804964,221.0,209.0,217.0,245.0,244.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10C21_CRC-Prim-HE-05_032.tif_Row_1201_Col_3901.tif,ADIPOSE,255,40,236.52204444444445,235.08946666666668,236.83582222222222,15.110658586949349,22.154282158038583,16.353336767618075,225.0,216.0,226.0,245.0,245.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10C31_CRC-Prim-HE-10_020.tif_Row_901_Col_1351.tif,ADIPOSE,255,42,225.60795555555555,215.82066666666665,227.7188,20.063938658372106,29.06218573259082,19.984816289262476,200.0,178.0,205.0,243.0,241.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10C47_CRC-Prim-HE-07.tif_Row_901_Col_4051.tif,ADIPOSE,255,20,222.50337777777779,216.14471111111112,230.8244,27.215234902768344,39.13872014067576,22.464606438078896,182.0,156.0,202.0,242.0,244.0,246.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10C57_CRC-Prim-HE-03_012.tif_Row_1201_Col_2851.tif,ADIPOSE,255,41,237.63431111111112,232.09386666666666,236.07995555555556,14.90679354719647,19.76409511501951,15.317187383177362,228.0,218.0,228.0,245.0,240.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10C5C_CRC-Prim-HE-05_032.tif_Row_1951_Col_1351.tif,ADIPOSE,255,67,239.08017777777778,239.36826666666667,240.07351111111112,11.425370131207066,15.005383541174627,11.688369171716158,231.0,227.0,232.0,244.0,246.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10C64_CRC-Prim-HE-03_012.tif_Row_901_Col_2401.tif,ADIPOSE,255,51,235.15973333333332,228.50773333333333,233.41426666666666,18.414252835356177,25.602662755961152,19.42787415647873,216.0,201.0,217.0,245.0,241.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10CB3_CRC-Prim-HE-03_012.tif_Row_151_Col_451.tif,ADIPOSE,255,31,228.25284444444443,220.10115555555555,228.10448888888888,28.36733847066283,38.514917035094136,27.63521533327512,191.0,165.0,194.0,246.0,244.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10CEF_CRC-Prim-HE-07.tif_Row_1051_Col_2101.tif,ADIPOSE,255,23,232.1192888888889,230.96751111111112,236.92186666666666,22.709954575642975,30.030373698509077,21.735002636911297,211.0,198.0,221.0,243.0,244.0,246.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10D19_CRC-Prim-HE-05_032.tif_Row_1951_Col_301.tif,ADIPOSE,255,70,235.91035555555555,234.3164,236.906,14.419548747995325,19.975131815335754,14.77229567655272,225.0,218.0,227.0,245.0,245.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10D26_CRC-Prim-HE-07.tif_Row_301_Col_3751.tif,ADIPOSE,255,29,193.4527111111111,176.5576888888889,214.99697777777777,48.26927925002149,64.87421200371773,33.39184317862867,125.0,87.0,169.0,243.0,244.0,247.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10D5C_CRC-Prim-HE-03_012.tif_Row_4051_Col_1501.tif,ADIPOSE,255,50,232.6056,226.80831111111112,233.02991111111112,24.996053105685224,34.86292411133036,25.281083723105827,202.0,180.0,202.0,246.0,244.0,246.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10D76_CRC-Prim-HE-04_036.tif_Row_751_Col_1051.tif,ADIPOSE,255,50,223.52835555555555,214.57595555555557,227.44493333333332,25.478969898203243,36.574610010501516,24.69759212051086,192.0,167.0,200.0,242.0,241.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10DE_CRC-Prim-HE-10_020.tif_Row_1051_Col_451.tif,ADIPOSE,255,28,218.73195555555554,205.1566222222222,220.3048,29.894456137072446,41.45088020150532,30.857196302104366,178.0,145.0,180.0,244.0,243.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10DF1_CRC-Prim-HE-07.tif_Row_601_Col_451.tif,ADIPOSE,255,39,233.4728888888889,231.77662222222222,237.84266666666667,18.573341065112754,26.681485302058476,15.382554389812324,213.0,201.0,222.0,243.0,245.0,245.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10DF_CRC-Prim-HE-06_004.tif_Row_1801_Col_1201.tif,ADIPOSE,255,112,238.37715555555556,236.08284444444445,238.09106666666668,10.749208669490567,15.012015303238945,11.075695923758278,225.0,216.0,223.0,245.0,244.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10E2E_CRC-Prim-HE-07.tif_Row_151_Col_1.tif,ADIPOSE,255,30,231.24568888888888,229.64577777777777,235.69435555555555,26.96775838895962,36.11702390156786,23.783375223653916,209.0,195.0,220.0,244.0,245.0,246.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10E58_CRC-Prim-HE-05_032.tif_Row_1_Col_4201.tif,ADIPOSE,255,53,234.61515555555556,231.60755555555556,233.61106666666666,19.670291905370018,26.91752235218288,20.19901366612898,224.0,215.0,224.0,244.0,243.0,243.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10F32_CRC-Prim-HE-03_012.tif_Row_1_Col_301.tif,ADIPOSE,255,28,235.8908888888889,231.2231111111111,234.6138222222222,24.43350625879675,31.436311617281664,24.193258474475055,227.0,217.0,227.0,246.0,243.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10F52_CRC-Prim-HE-06_004.tif_Row_2251_Col_1351.tif,ADIPOSE,252,193,241.39746666666667,241.6228,241.54031111111112,3.2679212257608303,4.063013132584678,3.324096788417234,239.0,240.0,240.0,244.0,244.0,244.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10F59_CRC-Prim-HE-06_004.tif_Row_1051_Col_1351.tif,ADIPOSE,255,61,236.8507111111111,234.8156,237.57746666666668,12.201856941778924,17.254515575672567,13.297725746406691,223.0,215.0,223.0,244.0,244.0,245.0
